Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
X70005,0,0,0,0,0,0.27324609300230784,0,0,0.26341601570589585,0,0.17916676691882857,0,0.022510024957951656,0.11124736455966704,0.04692929162023558,0,0,0,0,0.10348444323511341,0,0,0.998,-0.0695,1.1450976247133595
X70003,0,0.138979126235182,0,0,0.13160684642012327,0,0,0,0.2953055469759525,0,0.1494975433490817,0,0,0.03556807634711035,0,0,0,0,0,0.24904286067255016,0,0,1.0,-0.0988,1.1638310117107675
X60318,0,0.03087758986397288,0,0,0.4427958822405503,0,0,0.06092773689154076,0.0917361195261551,0,0.16845642771528743,0,0,0.14074565023072244,0.00234406810281851,0,0,0,0,0.062116525428952594,0,0,1.0,-0.0965,1.168249703987213
X60258,0,0.001466514065801436,0.11058886035178914,0,0.1018893816899174,0,0,0.17000466974119874,0,0.12583350941654073,0.15758713791897502,0,0,0.14331136864500946,0,0.126222965428967,0,0,0,0.028798598017900565,0.03429699472390057,0,0.35,0.05416312624890588,1.0788672908092793
X60228,0.1423926140293018,0,0.11400487184284289,0,0.07638540190577073,0.22009299153898002,0,0,0.009161025232636963,0.07226456765295512,0.05020989157976745,0,0,0.010699835619116098,0,0,0.1616358050871386,0,0,0.14315299551149027,0,0,0.927,-0.0256,1.0954253653063988
X60214,0,0.018015913480539894,0,0,0,0.09831172858872159,0.013701133403201306,0.005006572237521439,0,0.08495266131840122,0,0,0.016736705637404235,0.21879789309264458,0,0.14940271055920318,0.006515329046659066,0.06166529586718305,0.17384088184920296,0.04635101558465848,0,0.10670215933465896,0.008,0.2703243857513961,0.9831761544097583
X60211,0,0.26400180075757074,0.02834791533193782,0,0.2797397744798089,0,0,0.08083520510557024,0.0300427357352773,0,0,0.05167018029167657,0,0,0,0,0,0.18316634154274725,0.013919473918978499,0.0682765728364327,0,0,0.806,-0.005,1.09624980927106
X60188,0.00892774615571345,0,0.22928835480687518,0.11671849734733196,0,0.1370171050974817,0.02787703109686613,0.04618216115180059,0,0.024743725426875314,0,0.02611032033824056,0,0.11701108584775427,0.05152380387542932,0.08993271995726153,0.03528762683417771,0,0.05914173119151232,0,0.028494938089026433,0.001743152783653605,0.001,0.41116128677768354,0.9110737815418063
X60181,0.011921979122114094,0,0,0,0,0,0,0,0.2667214918152828,0,0.3661691962506523,0.04010213836835582,0,0.02593585912109937,0,0,0,0.20886576482084732,0.08028357050164824,0,0,0,0.414,0.04389342033440676,1.1498393799496782
X60180,0.06057189873784811,0,0,0,0,0.32039194600758647,0,0,0.0418865062218255,0,0,0.043662909695231636,0.10545760313026643,0,0.00911858416935325,0.27753740375308833,0,0,0.08746401927013829,0,0.05390912901466201,0,0.956,-0.0331,1.0850211293870617
X60175,0.06336150564685386,0.10109819259089547,0,0,0.37642038593871,0,0,0.17667690185232354,0,0,0,0.03998827026799231,0,0.11922585823598374,0,0,0,0,0.12322888546724116,0,0,0,0.981,-0.0441,1.121178792063952
X60174,0,0.22643313998473835,0,0,0.28445291861604716,0,0,0,0.3019775888640605,0,0.1067791014695397,0,0.011600577462868519,0,0,0,0,0,0,0.06875667360274565,0,0,0.994,-0.0554,1.132217508105573
X60169,0.09219332002017681,0,0.12562513550335036,0.27036339297039486,0,0,0.0011397134699157297,0.0012712250686206805,0.1605014524353823,0.034014034541106866,0.05007656447863388,0,0,0,0.05250219774612211,0.08765574418232441,0.032908856647653924,0,0,0.08227222945361783,0.009476133482700244,0,0.193,0.09042060165391036,1.0539794520870074
X60163,0.028821157333484636,0,0.01094040099770838,0,0.19427952474122778,0,0,0.20277811481070335,0,0.01704614814377052,0.14200394484570308,0,0,0.12506803189469895,0,0.05549258795939058,0,0.03151005506934699,0,0.19206003420396575,0,0,0.999,-0.0733,1.1420730869102569
X60148,0.08440098820901766,0,0.14210672770330054,0,0.40813311180240064,0,0,0,0.0063274339525273855,0,0.2192060612400876,0,0,0.10229113392096492,0,0,0,0,0.0047603793989833155,0,0.0327741637727179,0,1.0,-0.0795,1.1480727170525509
X60135,0,0.029272240020742347,0,0,0.17250616103830874,0,0,0.0066674464607656275,0.015436780953828062,0,0.24699421135473654,0,0.04691035126746616,0,0,0,0.36937157124681275,0,0,0.11284123765733976,0,0,0.502,0.030837302335263984,1.0968734245274478
X60111,0,0.05813082069137631,0,0,0,0.25065822293125306,0,0,0.10328775175793332,0,0.08387477468140403,0.04457427400232337,0,0,0,0.269009081556236,0.06942189472978769,0,0.03835027244178429,0,0,0.08269290720790197,0.215,0.08222335415769873,1.0483858589148256
X60107,0.22361313111189549,0,0,0,0,0.04489153566773365,0,0,0.07308470645968383,0,0.17609693489626713,0,0.008653553548545972,0.04878324392893771,0,0,0.09855699052408236,0.09448372513341045,0,0.2318361787294434,0,0,0.104,0.12009764742501618,1.0580827308375693
X60102,0,0.18673975308238078,0,0,0,0,0,0.17969540678390716,0.17373217205657504,0.0839655281331563,0,0.02592526889360046,0,0,0,0,0,0.1296169119711871,0,0.14110590104577914,0.07921905803341404,0,1.0,-0.0879,1.1228158172807612
X60091,0.0013160801697953484,0,0.1057376483636706,0.061600611798703415,0,0.06264045156655162,0.08419254119066563,0.06082444854251821,0,0,0.10069339075039976,0.23649089233323228,0,0,0.03493445003802406,0.12931531776621813,0,0.007318205309052226,0.0898112086397464,0,0.0001,0.025015460433987453,0,0.5705735063571509,0.8204463269123518
X60090,0,0,0,0,0.23184841533180053,0,0.21459615236786614,0,0,0.010548204434041183,0.31590770331438944,0,0,0,0,0,0,0.047504481753520594,0,0.04959142653622956,0.13000361626215257,0,0.998,-0.0707,1.1778926671645815
X60067,0.046954578248633645,0.014081401815711185,0,0.3708279218244047,0,0,0,0,0.18872051982403795,0,0,0.05437316447609889,0,0.07565808189288539,0,0,0,0,0.2373804447554815,0,0,0.0120038871627467,0.327,0.058222907432277336,1.0876296233867957
X60066,0.040858379212846144,0.04610779274196668,0,0,0.5194567335753439,0,0,0.06321214910185916,0,0,0.029811213717384995,0,0.0070878472383169655,0.0003,0,0,0,0,0,0.22732475184766504,0.06588337901669566,0,0.978,-0.0403,1.152797911986326
X60065,0,0.3021947904454194,0,0,0.2952186200480026,0,0,0,0.20441400241180316,0.021228985146234645,0.07614041567544369,0,0.06773810330824905,0,0,0,0,0.001,0,0.03207937514019607,0,0,0.999,-0.0758,1.131438162091958
X60049,0.10027939188375613,0,0.1995212982986649,0.015355758758922214,0,0.062332965867330746,0.10680215120065097,0.04432432776823672,0,0.10350079844744912,0,0.054722835811927904,0,0.04162981949026936,0.03639905612783303,0.09564983975853729,0.0043149762671875974,0.033524341938142764,0.09574690537670008,0,0.005895533004391067,0,0.225,0.07979743859868121,1.0489607322247148
X60048,0.013770754753815432,0,0,0.4995676188431339,0,0,0.010471569305718615,0,0.02340988846903827,0.12354526500421886,0,0,0,0.005383366262759995,0.05505990356702159,0.11405334137358358,0.0792532222901492,0,0.026571724446983358,0,0.04887622901759017,0,0.441,0.04068631161245981,1.1142132667766025
X60024,0.2636651814787784,0,0,0.06872980506695943,0,0,0,0,0.21596560086672584,0,0.15709714933261035,0,0,0,0,0,0.07306904300119219,0.024919731104272463,0,0.164349190916497,0,0.03220429823296432,0.989,-0.0478,1.1234645655298177
X60020,0.19846524439436664,0,0.06769116875242735,0,0,0.05219639331911447,0.1119880602446423,0.23215821765678826,0,0,0,0.05151415921377058,0,0.09781146088590406,0.06834928834962076,0,0.051708039988457716,0.015989491968118268,0,0.04546590121595591,0.0001,0.006567147989331718,0.554,0.025229237718806828,1.0695419283053942
X60016,0,0.07789822367036772,0,0,0.10014168342709209,0,0,0,0.09949181290905336,0,0.23332097783541528,0,0,0,0,0,0,0.023079229139573543,0,0.41895808029012005,0.0035480469158574814,0.04356194581252044,0.951,-0.0318,1.2139556074842617
X582,0.04741366921332042,0,0.02862601443187586,0,0,0.2104216355706687,0.022997995719428073,0.123812817642315,0,0,0.01543281262399798,0,0.15259371957732665,0,0.08002740426667657,0.1073688385998451,0,0.013269488730794197,0.0033563385462228724,0,0.0690107361362081,0.12566852894132044,0.045,0.17208250831549607,1.0165024608724864
X580,0.05454697487865203,0.012896241859050181,0,0,0.050385228445247995,0.20276760191898857,0.008764915820777142,0,0,0.13892539936860326,0,0,0.18489422979750325,0,0,0.12974957524831046,0.12779779422969098,0,0.02468689257731953,0.025915681963909205,0.025357548823917202,0.013311915068030165,0.04,0.176125408766572,1.0099124186027073
X575,0.0485287068461047,0,0.09835817566302821,0.02138912043421159,0.10643431786790171,0,0.06884911146866148,0.07207355989485498,0,0.10853905957761033,0,0,0.10461745716725288,0,0.06333481829181804,0.12647322120639104,0,0.002631298683863787,0.055303106551646226,0,0.05097620386378209,0.0724918424828729,0.008,0.2628060279201247,0.9709053942307102
X574,0.015936536001657307,0,0.12094070110180717,0.2718765702727732,0,0,0.10395373918839758,0.027609182409479696,0,0.03382080930388215,0,0.05542539422231598,0.0031896478264255386,0.0021529504671968947,0.036753958946930336,0.1777878094378144,0.07924711141606913,0.032374735718880436,0.031332634832146676,0,0,0.0075982188542235455,0.008,0.2543546889802054,0.9792177223413011
X570,0.05455052479891468,0,0,0.05780108070906025,0.0630670901289189,0.11641149167475073,0.05818693385878434,0,0,0.010197473769326912,0,0,0.0516906486042204,0.2912631791360195,0.015911866833152627,0.18345204649657723,0,0,0.027840618573660606,0.06962704541661383,0,0,0.042,0.17457901409536242,1.0280127251012414
X563,0.053084827615821534,0,0.03422234949036444,0.22501655088456682,0,0.09148491967467379,0.06171607117439493,0,0.008406597239116883,0.0818699510970465,0,0,0,0,0.02986949604977823,0.12690639363820955,0.05182024261042879,0,0.11764136549698913,0,0.11796123502860945,0,0.476,0.03369850880504583,1.0637052419752644
X561,0,0,0,0,0.11833171252062932,0.10445113034473923,0.17891614193986363,0,0,0,0.09045160918371771,0,0.043870587148839485,0,0,0.09064040263395566,0.03794822060054867,0.07356171052371865,0,0.1659636036310567,0.048579902381697404,0.04728497909123351,0.144,0.10644244431716761,1.0442924298801595
X558,0,0.03406181632746695,0.004803057802827723,0,0.5122003454048859,0,0,0,0.19030947768433423,0,0,0.1074966279768193,0,0.1332121406548584,0,0,0,0,0.017916534148807527,0,0,0,0.999,-0.0722,1.165307967423504
X552,0,0.024457583077319593,0,0,0,0.07423883680738672,0.17954478013505398,0.1143771602711122,0,0.013367534087521707,0.052552659406871594,0,0.1440077918289312,0.004714282551565869,0.10066331256524055,0.05290713530266581,0,0.09435935041420732,0.0681260785818299,0,0.013330425866153343,0.06335306910414021,0.003,0.31029798018944205,0.9552195260170747
X550,0.010804702524310381,0.07340296996176272,0,0.007018447705870106,0.12941016067644917,0,0.3200617456987513,0,0,0.1275499553140841,0,0,0.009325169623052772,0,0.0547622715486163,0.11149516770271485,0,0.008666667879487956,0.12010278287519605,0,0,0.027399958489704314,0.008,0.2711351755375201,0.9696456769474416
X541,0,0.04916781129260579,0,0.0966475914526999,0.06275737872887813,0.09712386757438275,0.2080194107274225,0,0,0.001265959697299013,0,0.02115978763044233,0.1349097356253492,0,0.09406821602411226,0.05113664928856994,0,0.010381365779701791,0.1259922985378433,0,0,0.04736992764069323,0.008,0.264085641488668,0.972669407172905
X536,0.03254878338824009,0,0.24882735574729892,0,0.15785827134613095,0,0,0,0,0.025815542995732976,0.08106830631325626,0,0,0,0,0.1194206719716946,0,0.011889505821564523,0,0.14876826245194494,0.07295710806463798,0.10084619189949884,0.888,-0.0159,1.1052581049296122
X533,0,0,0,0.10958077056189465,0,0.28741612571996666,0.021453977058558563,0,0,0,0,0.09331915856273466,0.010104638896538495,0.016971385566556186,0,0.2618458698497252,0.04019074135457715,0,0.12109569955631046,0,0,0.038021632873138075,0.09,0.127678293690019,1.0358662027928993
X532,0.023600508749155653,0.0004,0.04733854890363519,0.10250726610057706,0,0.10459554888085965,0.211584720434133,0,0.022152534390933922,0.11614547974491939,0,0.005625006911335694,0,0.012899394305655558,0.07929800436286277,0.05825190632784294,0.10655021435831592,0,0.10903562671772032,0,0,0,0.05,0.16889252640746374,1.011419820456973
X525,0.0376732458376623,0,0.002202049467198254,0,0,0.17577857199520278,0,0,0,0,0.17796713844757361,0,0.07660581766562428,0.13947206844224783,0,0,0,0.09855934972109215,0,0.2815502726923083,0.010191485731090516,0,0.921,-0.0231,1.1460593308750011
X523,0.06073200994246748,0,0,0,0,0.15398551443091862,0.05111287515916896,0,0,0.10290310795390144,0.02372134019481999,0,0.010254616820405347,0,0.07373211028519291,0.3108977951878665,0,0.01739518377931673,0.08611477528222573,0,0.024385977041916744,0.08476469392179958,0.009,0.24963647584686172,0.9800956638775684
X516,0.0430440885693768,0,0.053280349609988426,0.02306781987535746,0.23220019681346565,0.06926111083304917,0.095720781269076,0,0,0.126484101838168,0,0.020257215616970668,0.07056023548673815,0,0.010912130679982415,0.08111319016785118,0.012080324553723945,0,0.11276670043576023,0,0.03964875917993501,0.009602995070556923,0.002,0.3948345227981327,0.9183480241702423
X512,0,0.04888106606054079,0,0,0.1107397716950458,0.09690126321587485,0.012149430826105857,0.09806463069234499,0,0,0.10251428351393412,0,0.027707532626072486,0.11424295105511742,0.02250276369430417,0.08744833806358548,0.20170528449587413,0,0,0.0759389835079189,0,0.001203700553280992,0.205,0.08489369644663836,1.0463062119961224
X511,0.08403779788890225,0.04826819337726446,0,0.00348426946709846,0.10207382963738341,0.08796830774193594,0.1014054432112217,0,0,0.06938142428545212,0,0,0.14624548323783665,0,0.06185882469812668,0.08448586446322959,0,0.009395194512652484,0.06755607792100436,0,0.09312613153342379,0.040713158024468045,0.001,0.4156623204912132,0.9094363555125391
X51171,0.4031954141028553,0,0.08711153097875618,0.03686680775813555,0,0,0,0.13578876444706914,0.008758617005956733,0,0,0.041083213963960204,0.07136606312088874,0.10877538247465043,0,0,0,0,0,0.10705420614772768,0,0,1.0,-0.0767,1.137901898109223
X51125,0.04275239086609043,0.0429154187200516,0.005773197719931624,0.10737015582326496,0,0.03825722322281143,0.07976715681573181,0.028196767982336,0,0.059553361665602524,0.007964373744315877,0.028260775553173488,0,0,0.07656277220002033,0.25762360965313513,0,0.024084645181295515,0.10640841685084175,0,0.04268359458718224,0.051826139414215294,0.086,0.13128238842387757,1.0235639861487407
X51104,0,0.02422847356700233,0,0,0.24650861704028965,0,0,0,0.16890638242329375,0,0.02292144906856217,0.05607181388417335,0.19058521306344595,0.13066420091122138,0,0,0.10994777196561165,0,0,0,0.04541365255389526,0.004752425522504533,0.559,0.024294059227383303,1.0729259783573992
X510,0.04549209160176502,0,0,0,0,0.4462538447705272,0,0.07602755560591384,0,0,0,0,0.23482761301966165,0,0,0,0,0,0,0.15982598879939489,0.03757290620273742,0,0.996,-0.0613,1.128134136752966
X51093,0,0.19399658042379347,0.013612644464466426,0,0,0.12161251218712155,0,0.152975710685562,0,0.07224587764074936,0.1651010638299818,0,0,0,0,0.018419676944077926,0,0.011472713330115144,0.11922052824333011,0.08630667922112023,0.045036013029681965,0,0.275,0.06746300742373774,1.0745000977810362
X51086,0,0.044083245635737754,0,0.234037832757023,0,0,0.07311453063516149,0.03970027548121275,0,0.08134796157262503,0,0,0.035675381970610424,0.1319284332198487,0.01825202339954954,0.2135787178373751,0,0.006303793405481591,0,0.12197780408537466,0,0,0.045,0.17065073026470418,1.0227867672472288
X51083,0.011488090218395471,0,0,0.2522165918226025,0.04714061259179469,0,0.01694722484042679,0,0,0.2733600617713167,0,0.07413270772213042,0,0,0.07109063794529044,0,0.0917571075508538,0,0.16186696553718907,0,0,0,0.858,-0.0124,1.1603641433379006
X51080,0.03896939856001459,0,0.17095709123119784,0.004871084827353339,0.10063780809500994,0,0.3097953861201463,0.0005,0,0.062004242534193024,0.04421790724882351,0.017721161537749466,0.005233498661347367,0.05209827511090773,0.0313556748120552,0.09175971372277672,0,0.015244030926201831,0.05460810799870287,0,0,0,0.019,0.20943830780934913,0.9964571615690371
X51062,0.1131730503801656,0,0.020571067200662794,0,0,0.38835026663366506,0,0,0.16113051887737279,0,0.07324878949542309,0,0.007933102557971222,0,0,0,0,0.05164785195027459,0,0.13368918361731802,0.017253586877348067,0.03300258240979877,0.922,-0.0237,1.1087928016198365
X51053,0.10624888880590071,0,0.05409155058308138,0.2268651982356747,0,0,0.09085030566565837,0.05859783603891867,0,0,0,0.12522681661795723,0,0.07606419709107803,0.009318060173822442,0.11439261996838353,0.08124807101409891,0.020338693290207592,0,0,0.018440036324640145,0.018317726190578327,0.685,0.00989529907157116,1.0844837473006794
X51016,0.03778165932193947,0.15624544302022925,0.033716568855451545,0.29943296485658144,0,0,0.006053045388162701,0,0.03222206284671745,0.20056660195380904,0,0.02355482578529453,0,0,0,0.09008138609725809,0.025988489459605957,0,0.07707618274378392,0,0,0.017280769671166686,0.249,0.07321979482930527,1.0808448863795759
X51005,0,0.11250796024144075,0,0.00794180920849419,0.05948127379071566,0.07090902436488786,0.12317953746880916,0,0,0.09050474237434836,0,0.03818610313497106,0.04398477159171796,0.037921021693629695,0.08785547870941701,0.023041801837847882,0.1857809338968882,0.014410630851591354,0.05945460225169928,0,0.04484030858354169,0,0.045,0.1708675071916134,1.0064638969982291
X507,0.01657619922257001,0,0,0.014053446228874963,0,0.15162924183633647,0.09373693235253,0,0,0.04845572660831092,0,0.03220571082973312,0.00327839423547733,0.1664966799091818,0.022001351093759204,0.19987695694860896,0.040763451040041476,0.06605284711807201,0.10455969327241908,0,0,0.04031336930408474,0.141,0.10773323931770837,1.0389855724793835
X502,0,0.1494206980983123,0,0,0.3200897170377659,0,0,0,0,0.12442334844954414,0.140052107826913,0,0,0,0,0.15225634112838568,0,0.06605492412436234,0.04599637308005725,0.0017064902546594354,0,0,0.999,-0.0752,1.1278780264397583
X500,0.061758568663603755,0,0.010718294019335535,0.17815762051499967,0,0.09095019033513276,0.29558286252646543,0.010066312360321275,0,0,0,0.10023109312097091,0.03914399126363319,0.036680707965665076,0,0,0.011427398750397642,0.019066030650883893,0.1300705980894317,0,0.01614633173915919,0,0.013,0.23376499769793607,0.996550205687326
X49,0,0.38295852637863126,0,0,0,0,0,0.10956181716961792,0.23536657434109562,0,0.13759256447468596,0,0,0,0,0,0,0,0,0.13452051763596926,0,0,1.0,-0.1732,1.1757732151817721
X498,0.13483773371355304,0.01702000423616285,0,0.10633704383491639,0.120031534362774,0,0.07334047578242345,0.0009,0.024819353481072427,0.29278677449199636,0,0,0,0,0.033332935488323764,0.10404342100230889,0.03445203277607637,0,0.04769227352630275,0,0.007362054419651095,0.0030692244644445706,0.002,0.3539246368020798,0.9427319933333314
X496,0,0.09408966291925487,0.0639182918908742,0,0.43363045877362616,0,0,0,0.19085023936247214,0,0.11181281659108695,0,0.0034136552886671417,0,0,0,0,0,0,0.05510139344696854,0.04718348172705001,0,0.981,-0.0424,1.132067102770686
